audio_context,audio_utterance,Sarcasm,Sarcasm_Type,Implicit_Emotion,Explicit_Emotion,Valence,Arousal
audio_context/1_S11E03_321_c.wav,audio_utterance/1_S11E03_321_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E03_365_c.wav,audio_utterance/1_S11E03_365_u.wav,0,NONE,Fear,Fear,4.0,7.0
audio_context/1_S11E04_005_c.wav,audio_utterance/1_S11E04_005_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/1_S11E04_016_c.wav,audio_utterance/1_S11E04_016_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E04_024_c.wav,audio_utterance/1_S11E04_024_u.wav,1,PRO,Sadness,Neutral,3.0,7.0
audio_context/1_S11E04_067_c.wav,audio_utterance/1_S11E04_067_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E04_137_c.wav,audio_utterance/1_S11E04_137_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/1_S11E04_162_c.wav,audio_utterance/1_S11E04_162_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E04_273_c.wav,audio_utterance/1_S11E04_273_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E04_298_c.wav,audio_utterance/1_S11E04_298_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E04_315_c.wav,audio_utterance/1_S11E04_315_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E04_347_c.wav,audio_utterance/1_S11E04_347_u.wav,1,ILL,Frustration,Surprise,3.0,7.0
audio_context/1_S11E05_005_c.wav,audio_utterance/1_S11E05_005_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/1_S11E05_060_c.wav,audio_utterance/1_S11E05_060_u.wav,0,NONE,Disgust,Neutral,4.0,6.0
audio_context/1_S11E05_099_c.wav,audio_utterance/1_S11E05_099_u.wav,1,ILL,Ridicule,Neutral,3.0,6.0
audio_context/1_S11E05_156_c.wav,audio_utterance/1_S11E05_156_u.wav,1,PRO,Frustration,Happiness,3.0,8.0
audio_context/1_S11E05_186_c.wav,audio_utterance/1_S11E05_186_u.wav,0,NONE,Frustration,Neutral,5.0,5.0
audio_context/1_S11E05_193_c.wav,audio_utterance/1_S11E05_193_u.wav,1,PRO,Ridicule,Neutral,3.0,7.0
audio_context/1_S11E05_253_c.wav,audio_utterance/1_S11E05_253_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E05_306_c.wav,audio_utterance/1_S11E05_306_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/1_S11E05_343_c.wav,audio_utterance/1_S11E05_343_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E05_370_c.wav,audio_utterance/1_S11E05_370_u.wav,0,NONE,Fear,Fear,4.0,4.0
audio_context/1_S11E05_402_c.wav,audio_utterance/1_S11E05_402_u.wav,0,NONE,Surprise,Surprise,6.0,7.0
audio_context/1_S11E05_429_c.wav,audio_utterance/1_S11E05_429_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/1_S11E05_448_c.wav,audio_utterance/1_S11E05_448_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E06_003_c.wav,audio_utterance/1_S11E06_003_u.wav,0,NONE,Fear,Fear,4.0,6.0
audio_context/1_S11E06_019_c.wav,audio_utterance/1_S11E06_019_u.wav,1,EMB,Ridicule,Neutral,2.0,7.0
audio_context/1_S11E06_060_c.wav,audio_utterance/1_S11E06_060_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E06_102_c.wav,audio_utterance/1_S11E06_102_u.wav,1,ILL,Anger,Excitement,3.0,8.0
audio_context/1_S11E06_187_c.wav,audio_utterance/1_S11E06_187_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E06_249_c.wav,audio_utterance/1_S11E06_249_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E06_391_c.wav,audio_utterance/1_S11E06_391_u.wav,0,NONE,Anger,Anger,4.0,6.0
audio_context/1_S11E06_410_c.wav,audio_utterance/1_S11E06_410_u.wav,1,EMB,Ridicule,Fear,3.0,8.0
audio_context/1_S11E06_448_c.wav,audio_utterance/1_S11E06_448_u.wav,0,NONE,Anger,Anger,3.0,6.0
audio_context/1_S11E07_026_c.wav,audio_utterance/1_S11E07_026_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E07_112_c.wav,audio_utterance/1_S11E07_112_u.wav,0,NONE,Excitement,Neutral,6.0,6.0
audio_context/1_S11E07_153_c.wav,audio_utterance/1_S11E07_153_u.wav,0,NONE,Fear,Fear,4.0,4.0
audio_context/1_S11E07_161_c.wav,audio_utterance/1_S11E07_161_u.wav,1,PRO,Ridicule,Sadness,3.0,8.0
audio_context/1_S11E07_220_c.wav,audio_utterance/1_S11E07_220_u.wav,0,NONE,Frustration,Frustration,4.0,6.0
audio_context/1_S11E07_265_c.wav,audio_utterance/1_S11E07_265_u.wav,0,NONE,Sadness,Neutral,4.0,4.0
audio_context/1_S11E07_271_c.wav,audio_utterance/1_S11E07_271_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/1_S11E07_381_c.wav,audio_utterance/1_S11E07_381_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E07_405_c.wav,audio_utterance/1_S11E07_405_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/1_S11E07_415_c.wav,audio_utterance/1_S11E07_415_u.wav,0,NONE,Excitement,Excitement,5.0,5.0
audio_context/1_S11E08_005_c.wav,audio_utterance/1_S11E08_005_u.wav,0,NONE,Frustration,Frustration,4.0,6.0
audio_context/1_S11E08_113_c.wav,audio_utterance/1_S11E08_113_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/1_S11E08_137_c.wav,audio_utterance/1_S11E08_137_u.wav,1,PRO,Ridicule,Neutral,3.0,7.0
audio_context/1_S11E08_142_c.wav,audio_utterance/1_S11E08_142_u.wav,0,NONE,Frustration,Frustration,4.0,6.0
audio_context/1_S11E08_195_c.wav,audio_utterance/1_S11E08_195_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/1_S11E08_217_c.wav,audio_utterance/1_S11E08_217_u.wav,0,NONE,Anger,Anger,4.0,6.0
audio_context/1_S11E08_283_c.wav,audio_utterance/1_S11E08_283_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/1_S11E08_305_c.wav,audio_utterance/1_S11E08_305_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E08_351_c.wav,audio_utterance/1_S11E08_351_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E08_428_c.wav,audio_utterance/1_S11E08_428_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E10_009_c.wav,audio_utterance/1_S11E10_009_u.wav,0,NONE,Disgust,Disgust,4.0,6.0
audio_context/1_S11E10_062_c.wav,audio_utterance/1_S11E10_062_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E10_143_c.wav,audio_utterance/1_S11E10_143_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E10_228_c.wav,audio_utterance/1_S11E10_228_u.wav,1,PRO,Ridicule,Sadness,2.0,8.0
audio_context/1_S11E10_240_c.wav,audio_utterance/1_S11E10_240_u.wav,1,ILL,Ridicule,Neutral,3.0,7.0
audio_context/1_S11E10_249_c.wav,audio_utterance/1_S11E10_249_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/1_S11E10_297_c.wav,audio_utterance/1_S11E10_297_u.wav,0,NONE,Sadness,Sadness,4.0,4.0
audio_context/1_S11E10_309_c.wav,audio_utterance/1_S11E10_309_u.wav,1,PRO,Disgust,Surprise,3.0,7.0
audio_context/1_S11E10_337_c.wav,audio_utterance/1_S11E10_337_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/1_S11E10_432_c.wav,audio_utterance/1_S11E10_432_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E10_461_c.wav,audio_utterance/1_S11E10_461_u.wav,0,NONE,Neutral,Neutral,5.0,4.0
audio_context/1_S11E11_024_c.wav,audio_utterance/1_S11E11_024_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E11_055_c.wav,audio_utterance/1_S11E11_055_u.wav,0,NONE,Anger,Anger,3.0,6.0
audio_context/1_S11E11_077_c.wav,audio_utterance/1_S11E11_077_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E11_098_c.wav,audio_utterance/1_S11E11_098_u.wav,0,NONE,Happiness,Neutral,6.0,5.0
audio_context/1_S11E11_127_c.wav,audio_utterance/1_S11E11_127_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E11_182_c.wav,audio_utterance/1_S11E11_182_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/1_S11E11_217_c.wav,audio_utterance/1_S11E11_217_u.wav,0,NONE,Excitement,Excitement,6.0,7.0
audio_context/1_S11E11_301_c.wav,audio_utterance/1_S11E11_301_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E11_343_c.wav,audio_utterance/1_S11E11_343_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E11_403_c.wav,audio_utterance/1_S11E11_403_u.wav,0,NONE,Excitement,Excitement,7.0,8.0
audio_context/1_S11E12_038_c.wav,audio_utterance/1_S11E12_038_u.wav,1,PRO,Ridicule,Neutral,3.0,7.0
audio_context/1_S11E12_237_c.wav,audio_utterance/1_S11E12_237_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E12_279_c.wav,audio_utterance/1_S11E12_279_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S11E12_290_c.wav,audio_utterance/1_S11E12_290_u.wav,1,ILL,Ridicule,Surprise,4.0,7.0
audio_context/1_S11E13_001_c.wav,audio_utterance/1_S11E13_001_u.wav,1,PRO,Ridicule,Surprise,4.0,8.0
audio_context/1_S11E13_211_c.wav,audio_utterance/1_S11E13_211_u.wav,1,EMB,Frustration,Excitement,4.0,7.0
audio_context/1_S11E13_362_c.wav,audio_utterance/1_S11E13_362_u.wav,1,ILL,Anger,Neutral,4.0,7.0
audio_context/1_S11E16_170_c.wav,audio_utterance/1_S11E16_170_u.wav,1,ILL,Frustration,Excitement,4.0,7.0
audio_context/1_S11E18_206_c.wav,audio_utterance/1_S11E18_206_u.wav,1,PRO,Ridicule,Surprise,4.0,6.0
audio_context/1_S11E19_030_c.wav,audio_utterance/1_S11E19_030_u.wav,1,PRO,Ridicule,Neutral,3.0,8.0
audio_context/1_S11E19_143_c.wav,audio_utterance/1_S11E19_143_u.wav,1,PRO,Ridicule,Neutral,4.0,8.0
audio_context/1_S11E20_143_c.wav,audio_utterance/1_S11E20_143_u.wav,1,PRO,Ridicule,Neutral,3.0,8.0
audio_context/1_S11E20_332_c.wav,audio_utterance/1_S11E20_332_u.wav,1,ILL,Ridicule,Surprise,3.0,8.0
audio_context/1_S11E21_080_c.wav,audio_utterance/1_S11E21_080_u.wav,1,PRO,Ridicule,Neutral,4.0,7.0
audio_context/1_S11E21_201_c.wav,audio_utterance/1_S11E21_201_u.wav,1,EMB,Ridicule,Neutral,4.0,8.0
audio_context/1_S11E22_069_c.wav,audio_utterance/1_S11E22_069_u.wav,1,PRO,Ridicule,Neutral,2.0,8.0
audio_context/1_S11E22_149_c.wav,audio_utterance/1_S11E22_149_u.wav,1,ILL,Frustration,Excitement,4.0,8.0
audio_context/1_S11E22_205_c.wav,audio_utterance/1_S11E22_205_u.wav,1,PRO,Frustration,Neutral,4.0,7.0
audio_context/1_S11E22_260_c.wav,audio_utterance/1_S11E22_260_u.wav,1,PRO,Ridicule,Neutral,3.0,6.0
audio_context/1_S11E23_048_c.wav,audio_utterance/1_S11E23_048_u.wav,1,PRO,Ridicule,Happiness,3.0,7.0
audio_context/1_S11E24_338_c.wav,audio_utterance/1_S11E24_338_u.wav,1,ILL,Anger,Excitement,3.0,8.0
audio_context/1_S12E01_111_c.wav,audio_utterance/1_S12E01_111_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E01_139_c.wav,audio_utterance/1_S12E01_139_u.wav,1,PRO,Disgust,Neutral,3.0,8.0
audio_context/1_S12E01_150_c.wav,audio_utterance/1_S12E01_150_u.wav,0,NONE,Happiness,Happiness,6.0,5.0
audio_context/1_S12E01_248_c.wav,audio_utterance/1_S12E01_248_u.wav,1,EMB,Disgust,Happiness,4.0,8.0
audio_context/1_S12E01_268_c.wav,audio_utterance/1_S12E01_268_u.wav,1,ILL,Frustration,Happiness,4.0,8.0
audio_context/1_S12E01_274_c.wav,audio_utterance/1_S12E01_274_u.wav,0,NONE,Frustration,Frustration,4.0,6.0
audio_context/1_S12E01_297_c.wav,audio_utterance/1_S12E01_297_u.wav,1,EMB,Anger,Happiness,2.0,8.0
audio_context/1_S12E01_325_c.wav,audio_utterance/1_S12E01_325_u.wav,0,NONE,Disgust,Disgust,4.0,6.0
audio_context/1_S12E01_332_c.wav,audio_utterance/1_S12E01_332_u.wav,1,PRO,Ridicule,Sadness,4.0,7.0
audio_context/1_S12E01_339_c.wav,audio_utterance/1_S12E01_339_u.wav,1,ILL,Disgust,Happiness,4.0,8.0
audio_context/1_S12E02_006_c.wav,audio_utterance/1_S12E02_006_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E02_105_c.wav,audio_utterance/1_S12E02_105_u.wav,1,PRO,Ridicule,Neutral,3.0,7.0
audio_context/1_S12E02_118_c.wav,audio_utterance/1_S12E02_118_u.wav,1,ILL,Ridicule,Sadness,3.0,8.0
audio_context/1_S12E02_204_c.wav,audio_utterance/1_S12E02_204_u.wav,1,ILL,Ridicule,Neutral,4.0,8.0
audio_context/1_S12E02_228_c.wav,audio_utterance/1_S12E02_228_u.wav,1,ILL,Ridicule,Neutral,3.0,8.0
audio_context/1_S12E02_262_c.wav,audio_utterance/1_S12E02_262_u.wav,1,ILL,Frustration,Excitement,3.0,7.0
audio_context/1_S12E02_274_c.wav,audio_utterance/1_S12E02_274_u.wav,1,PRO,Sadness,Excitement,4.0,8.0
audio_context/1_S12E02_358_c.wav,audio_utterance/1_S12E02_358_u.wav,1,PRO,Ridicule,Surprise,3.0,8.0
audio_context/1_S12E02_385_c.wav,audio_utterance/1_S12E02_385_u.wav,1,ILL,Ridicule,Neutral,4.0,8.0
audio_context/1_S12E02_433_c.wav,audio_utterance/1_S12E02_433_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/1_S12E02_443_c.wav,audio_utterance/1_S12E02_443_u.wav,0,NONE,Sadness,Sadness,4.0,7.0
audio_context/1_S12E02_466_c.wav,audio_utterance/1_S12E02_466_u.wav,1,EMB,Ridicule,Neutral,3.0,7.0
audio_context/1_S12E02_471_c.wav,audio_utterance/1_S12E02_471_u.wav,1,ILL,Ridicule,Neutral,4.0,7.0
audio_context/1_S12E03_061_c.wav,audio_utterance/1_S12E03_061_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E03_095_c.wav,audio_utterance/1_S12E03_095_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E03_101_c.wav,audio_utterance/1_S12E03_101_u.wav,1,EMB,Ridicule,Neutral,2.0,8.0
audio_context/1_S12E03_118_c.wav,audio_utterance/1_S12E03_118_u.wav,1,PRO,Ridicule,Neutral,2.0,9.0
audio_context/1_S12E03_174_c.wav,audio_utterance/1_S12E03_174_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/1_S12E03_195_c.wav,audio_utterance/1_S12E03_195_u.wav,1,PRO,Ridicule,Neutral,3.0,8.0
audio_context/1_S12E03_239_c.wav,audio_utterance/1_S12E03_239_u.wav,0,NONE,Sadness,Neutral,4.0,4.0
audio_context/1_S12E03_263_c.wav,audio_utterance/1_S12E03_263_u.wav,0,NONE,Fear,Fear,3.0,5.0
audio_context/1_S12E03_286_c.wav,audio_utterance/1_S12E03_286_u.wav,1,PRO,Ridicule,Neutral,4.0,7.0
audio_context/1_S12E03_310_c.wav,audio_utterance/1_S12E03_310_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E03_337_c.wav,audio_utterance/1_S12E03_337_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E03_338_c.wav,audio_utterance/1_S12E03_338_u.wav,1,PRO,Anger,Happiness,3.0,8.0
audio_context/1_S12E03_380_c.wav,audio_utterance/1_S12E03_380_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/1_S12E03_410_c.wav,audio_utterance/1_S12E03_410_u.wav,1,PRO,Ridicule,Sadness,3.0,8.0
audio_context/1_S12E03_449_c.wav,audio_utterance/1_S12E03_449_u.wav,0,NONE,Surprise,Surprise,7.0,8.0
audio_context/1_S12E04_003_c.wav,audio_utterance/1_S12E04_003_u.wav,1,PRO,Ridicule,Surprise,4.0,7.0
audio_context/1_S12E04_027_c.wav,audio_utterance/1_S12E04_027_u.wav,1,EMB,Frustration,Sadness,3.0,8.0
audio_context/1_S12E04_040_c.wav,audio_utterance/1_S12E04_040_u.wav,1,PRO,Disgust,Surprise,2.0,7.0
audio_context/1_S12E04_046_c.wav,audio_utterance/1_S12E04_046_u.wav,1,PRO,Ridicule,Surprise,3.0,8.0
audio_context/1_S12E04_055_c.wav,audio_utterance/1_S12E04_055_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E04_070_c.wav,audio_utterance/1_S12E04_070_u.wav,0,NONE,Fear,Fear,4.0,6.0
audio_context/1_S12E04_076_c.wav,audio_utterance/1_S12E04_076_u.wav,1,PRO,Ridicule,Disgust,3.0,8.0
audio_context/1_S12E04_102_c.wav,audio_utterance/1_S12E04_102_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E04_195_c.wav,audio_utterance/1_S12E04_195_u.wav,1,EMB,Disgust,Neutral,3.0,7.0
audio_context/1_S12E04_204_c.wav,audio_utterance/1_S12E04_204_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E04_233_c.wav,audio_utterance/1_S12E04_233_u.wav,0,NONE,Disgust,Disgust,4.0,6.0
audio_context/1_S12E04_242_c.wav,audio_utterance/1_S12E04_242_u.wav,1,PRO,Disgust,Surprise,4.0,8.0
audio_context/1_S12E04_249_c.wav,audio_utterance/1_S12E04_249_u.wav,0,NONE,Excitement,Excitement,4.0,6.0
audio_context/1_S12E04_276_c.wav,audio_utterance/1_S12E04_276_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E04_456_c.wav,audio_utterance/1_S12E04_456_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E05_030_c.wav,audio_utterance/1_S12E05_030_u.wav,1,PRO,Disgust,Neutral,4.0,6.0
audio_context/1_S12E05_054_c.wav,audio_utterance/1_S12E05_054_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E05_083_c.wav,audio_utterance/1_S12E05_083_u.wav,0,NONE,Disgust,Disgust,3.0,6.0
audio_context/1_S12E05_110_c.wav,audio_utterance/1_S12E05_110_u.wav,1,PRO,Frustration,Neutral,4.0,7.0
audio_context/1_S12E05_134_c.wav,audio_utterance/1_S12E05_134_u.wav,0,NONE,Anger,Anger,3.0,6.0
audio_context/1_S12E06_010_c.wav,audio_utterance/1_S12E06_010_u.wav,0,NONE,Excitement,Neutral,6.0,5.0
audio_context/1_S12E06_016_c.wav,audio_utterance/1_S12E06_016_u.wav,1,PRO,Disgust,Neutral,3.0,8.0
audio_context/1_S12E06_027_c.wav,audio_utterance/1_S12E06_027_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E06_088_c.wav,audio_utterance/1_S12E06_088_u.wav,1,ILL,Ridicule,Neutral,3.0,8.0
audio_context/1_S12E06_111_c.wav,audio_utterance/1_S12E06_111_u.wav,0,NONE,Disgust,Disgust,4.0,6.0
audio_context/1_S12E06_171_c.wav,audio_utterance/1_S12E06_171_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/1_S12E06_229_c.wav,audio_utterance/1_S12E06_229_u.wav,0,NONE,Surprise,Surprise,5.0,6.0
audio_context/1_S12E06_248_c.wav,audio_utterance/1_S12E06_248_u.wav,1,EMB,Ridicule,Neutral,4.0,8.0
audio_context/1_S12E06_287_c.wav,audio_utterance/1_S12E06_287_u.wav,0,NONE,Sadness,Sadness,4.0,4.0
audio_context/1_S12E06_316_c.wav,audio_utterance/1_S12E06_316_u.wav,1,EMB,Ridicule,Surprise,4.0,7.0
audio_context/1_S12E06_367_c.wav,audio_utterance/1_S12E06_367_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E06_412_c.wav,audio_utterance/1_S12E06_412_u.wav,1,PRO,Ridicule,Neutral,4.0,8.0
audio_context/1_S12E07_005_c.wav,audio_utterance/1_S12E07_005_u.wav,0,NONE,Happiness,Happiness,6.0,4.0
audio_context/1_S12E07_060_c.wav,audio_utterance/1_S12E07_060_u.wav,1,EMB,Disgust,Neutral,3.0,7.0
audio_context/1_S12E07_092_c.wav,audio_utterance/1_S12E07_092_u.wav,0,NONE,Happiness,Happiness,5.0,5.0
audio_context/1_S12E07_105_c.wav,audio_utterance/1_S12E07_105_u.wav,1,PRO,Ridicule,Neutral,2.0,8.0
audio_context/1_S12E07_147_c.wav,audio_utterance/1_S12E07_147_u.wav,0,NONE,Excitement,Excitement,4.0,6.0
audio_context/1_S12E07_169_c.wav,audio_utterance/1_S12E07_169_u.wav,0,NONE,Disgust,Disgust,4.0,6.0
audio_context/1_S12E07_179_c.wav,audio_utterance/1_S12E07_179_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E07_264_c.wav,audio_utterance/1_S12E07_264_u.wav,0,NONE,Frustration,Frustration,3.0,7.0
audio_context/1_S12E07_424_c.wav,audio_utterance/1_S12E07_424_u.wav,0,NONE,Excitement,Neutral,6.0,6.0
audio_context/1_S12E07_443_c.wav,audio_utterance/1_S12E07_443_u.wav,0,NONE,Excitement,Excitement,6.0,6.0
audio_context/1_S12E08_006_c.wav,audio_utterance/1_S12E08_006_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/1_S12E08_023_c.wav,audio_utterance/1_S12E08_023_u.wav,1,EMB,Sadness,Happiness,2.0,8.0
audio_context/1_S12E08_071_c.wav,audio_utterance/1_S12E08_071_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E08_098_c.wav,audio_utterance/1_S12E08_098_u.wav,1,PRO,Frustration,Neutral,3.0,7.0
audio_context/1_S12E08_103_c.wav,audio_utterance/1_S12E08_103_u.wav,1,PRO,Frustration,Neutral,4.0,6.0
audio_context/1_S12E08_135_c.wav,audio_utterance/1_S12E08_135_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E08_258_c.wav,audio_utterance/1_S12E08_258_u.wav,1,PRO,Ridicule,Sadness,2.0,8.0
audio_context/1_S12E08_445_c.wav,audio_utterance/1_S12E08_445_u.wav,1,ILL,Frustration,Happiness,4.0,7.0
audio_context/1_S12E09_005_c.wav,audio_utterance/1_S12E09_005_u.wav,1,EMB,Anger,Neutral,3.0,8.0
audio_context/1_S12E09_081_c.wav,audio_utterance/1_S12E09_081_u.wav,1,ILL,Ridicule,Surprise,2.0,8.0
audio_context/1_S12E09_090_c.wav,audio_utterance/1_S12E09_090_u.wav,1,PRO,Frustration,Neutral,3.0,8.0
audio_context/1_S12E09_103_c.wav,audio_utterance/1_S12E09_103_u.wav,1,PRO,Ridicule,Happiness,3.0,7.0
audio_context/1_S12E09_175_c.wav,audio_utterance/1_S12E09_175_u.wav,0,NONE,Excitement,Excitement,6.0,6.0
audio_context/1_S12E09_207_c.wav,audio_utterance/1_S12E09_207_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E09_307_c.wav,audio_utterance/1_S12E09_307_u.wav,1,PRO,Anger,Surprise,4.0,8.0
audio_context/1_S12E09_369_c.wav,audio_utterance/1_S12E09_369_u.wav,1,ILL,Ridicule,Sadness,3.0,8.0
audio_context/1_S12E09_413_c.wav,audio_utterance/1_S12E09_413_u.wav,0,NONE,Sadness,Sadness,4.0,3.0
audio_context/1_S12E10_076_c.wav,audio_utterance/1_S12E10_076_u.wav,0,NONE,Surprise,Neutral,5.0,5.0
audio_context/1_S12E10_195_c.wav,audio_utterance/1_S12E10_195_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/1_S12E10_245_c.wav,audio_utterance/1_S12E10_245_u.wav,1,EMB,Disgust,Neutral,2.0,9.0
audio_context/1_S12E11_002_c.wav,audio_utterance/1_S12E11_002_u.wav,1,PRO,Disgust,Neutral,4.0,8.0
audio_context/1_S12E11_072_c.wav,audio_utterance/1_S12E11_072_u.wav,1,ILL,Disgust,Neutral,4.0,7.0
audio_context/1_S12E11_190_c.wav,audio_utterance/1_S12E11_190_u.wav,1,ILL,Frustration,Happiness,3.0,7.0
audio_context/1_S12E11_199_c.wav,audio_utterance/1_S12E11_199_u.wav,1,ILL,Disgust,Surprise,4.0,7.0
audio_context/1_S12E11_216_c.wav,audio_utterance/1_S12E11_216_u.wav,1,PRO,Ridicule,Neutral,2.0,7.0
audio_context/1_S12E12_030_c.wav,audio_utterance/1_S12E12_030_u.wav,1,EMB,Anger,Happiness,2.0,8.0
audio_context/1_S12E12_043_c.wav,audio_utterance/1_S12E12_043_u.wav,1,PRO,Disgust,Excitement,4.0,7.0
audio_context/1_S12E12_086_c.wav,audio_utterance/1_S12E12_086_u.wav,1,ILL,Ridicule,Happiness,2.0,8.0
audio_context/1_S12E12_266_c.wav,audio_utterance/1_S12E12_266_u.wav,1,ILL,Disgust,Surprise,4.0,7.0
audio_context/1_S12E12_281_c.wav,audio_utterance/1_S12E12_281_u.wav,1,ILL,Disgust,Happiness,3.0,7.0
audio_context/1_S12E12_371_c.wav,audio_utterance/1_S12E12_371_u.wav,1,PRO,Disgust,Surprise,3.0,8.0
audio_context/1_S12E13_088_c.wav,audio_utterance/1_S12E13_088_u.wav,1,PRO,Ridicule,Neutral,3.0,7.0
audio_context/1_S12E13_224_c.wav,audio_utterance/1_S12E13_224_u.wav,1,PRO,Ridicule,Surprise,4.0,8.0
audio_context/1_S12E14_125_c.wav,audio_utterance/1_S12E14_125_u.wav,1,PRO,Disgust,Excitement,3.0,8.0
audio_context/1_S12E14_152_c.wav,audio_utterance/1_S12E14_152_u.wav,1,ILL,Disgust,Happiness,3.0,7.0
audio_context/1_S12E15_013_c.wav,audio_utterance/1_S12E15_013_u.wav,1,ILL,Disgust,Excitement,4.0,7.0
audio_context/1_S12E15_064_c.wav,audio_utterance/1_S12E15_064_u.wav,1,PRO,Ridicule,Sadness,3.0,8.0
audio_context/1_S12E15_154_c.wav,audio_utterance/1_S12E15_154_u.wav,1,PRO,Disgust,Neutral,3.0,7.0
audio_context/1_S12E15_273_c.wav,audio_utterance/1_S12E15_273_u.wav,1,PRO,Disgust,Neutral,2.0,8.0
audio_context/1_S12E15_351_c.wav,audio_utterance/1_S12E15_351_u.wav,1,PRO,Frustration,Neutral,4.0,7.0
audio_context/1_S12E15_420_c.wav,audio_utterance/1_S12E15_420_u.wav,1,ILL,Ridicule,Surprise,3.0,7.0
